essay_id,essay_set,essay,domain1_score,cleaned_essay,normalized_score
15299,6,"In the building of @ORGANIZATION1 gets very competitive. He wants to construct the biggest building in New York City. When the construction was going on he wanted to add a top or hat so that the mast would be able to drop off people directly into the building. But then there was a problem they had to consult it to allow it. Irving then let Al know that the building wasn't going to be done on time, because of the mast. That's what the Empire State building faced during its contraction.",1,building organization get competitive want construct biggest building new york city construction going wanted add top hat mast would able drop people directly building problem consult allow irving let al know building wasnt going done time mast thats empire state building faced contraction,0.25
15300,6,"Throughout the designing and construction stages of the Empire State building's mooring mast, builders and engineers confronted many issues including, the distribution of building stress, fire hazards and the constant shifting caused by winds. During the planning stages of engineers, they confronted an issue, how to alliviate stress on the Empire State Building's frame. According to engineers making the ""thousand foot dirigible moored at at the top of the building held by a single cable tether would add stress to the building's frame..."" @CAPS1, the building would require ""over sixty thousand dollars"" in redesigning and modifying the current building's foundation and framework. Secondly, engineers and builders never considered the fire hazards, which they were confronted with after the completion of the mooring mast. The American dirigibles were filled with hydrogen rather than helium, making that gaseous-filled transportation highly flammable."" An example of this safety violation occurred with the burning of a dirigible in Lakehurst, New Jersey, causing builders to reflect on the possible severity of this possible accident in the heavily populated area of New York. Thirdly, New York had ""violent air currents"" which could cause the rear of the dirigibles to swivel and shift. The only possible solution was to way down the back with lead blocks, but this would be ""neither practical nor safe."" Engineers and builders of the Empire State Building were confronted with many problems and concerns sometimes only addressed by irrational solutions.",4,throughout designing construction stage empire state building mooring mast builder engineer confronted many issue including distribution building stress fire hazard constant shifting caused wind planning stage engineer confronted issue alliviate stress empire state building frame according engineer making thousand foot dirigible moored top building held single cable tether would add stress building frame cap building would require sixty thousand dollar redesigning modifying current building foundation framework secondly engineer builder never considered fire hazard confronted completion mooring mast american dirigible filled hydrogen rather helium making gaseousfilled transportation highly flammable example safety violation occurred burning dirigible lakehurst new jersey causing builder reflect possible severity possible accident heavily populated area new york thirdly new york violent air current could cause rear dirigible swivel shift possible solution way back lead block would neither practical safe engineer builder empire state building confronted many problem concern sometimes addressed irrational solution,1.0
15301,6,"The builders of the Empire State building faced many obstacles while attempting to allow dirigibles to dock there. One obstacle they faced was that if a dirigible was moored by a single tether, ""the stress of the dirigible's load and the wind pressure would have to be transmitted all the way to the building's foundation, which was nearly eleven hundred feet below"" Another obstacle was that most foreign dirigibles used hydrogen, which was highly flammable, and when the Hindenburg was destroyed, builders realized that accident would have been much worse if it had happened ove a densely populated area like New York City. A third obstacle was violent wind currents that would cause the back of the ship to swivel around, and the back of the dirigible couldn't be weighted down like in open landing fields because that would cause the weights to dangle dangerously above that pedestrians on the street. These were major obstacles, and they are the reasons that the mast on top of the Empire State Building was never used dock blimps.",4,builder empire state building faced many obstacle attempting allow dirigible dock one obstacle faced dirigible moored single tether stress dirigible load wind pressure would transmitted way building foundation nearly eleven hundred foot another obstacle foreign dirigible used hydrogen highly flammable hindenburg destroyed builder realized accident would much worse happened ove densely populated area like new york city third obstacle violent wind current would cause back ship swivel around back dirigible couldnt weighted like open landing field would cause weight dangle dangerously pedestrian street major obstacle reason mast top empire state building never used dock blimp,1.0
15302,6,"Based on the excerpt, there were many obstacles the builders of the Empire State Building faced in attempting to allow dirigibles to dock there. For example, the safety of the city and dirigibles were a concern. In paragraph thirteen, it states ""Most dirigibles from outside the United States used hydrogen rather than helium, and hydrogen is highly flammable. When the German dirigible Hindenburg was destroyed by fire in Lakehurst, New Jersey, on May 6, 1937, the owners of the Empire State Building realized how much worse that accident could have been if it had taken place above a densely populated area such as downtown New York"". In addition, the greatest of obstacles was truly nature itself. ""The winds on top of the building were constantly shifting due to violent air currents."" As a dirigible attempted to succesfully use the mooring mast, the back end of the blimp would swivel around and around the mooring mast"". There additionally was a law which dated airships cannot fly that low over an urban area. Thus, the multiple obstacles which were faced through this ""architectural breakthrough"" destroyed any hope of the building's true purpose.",4,based excerpt many obstacle builder empire state building faced attempting allow dirigible dock example safety city dirigible concern paragraph thirteen state dirigible outside united state used hydrogen rather helium hydrogen highly flammable german dirigible hindenburg destroyed fire lakehurst new jersey may owner empire state building realized much worse accident could taken place densely populated area downtown new york addition greatest obstacle truly nature wind top building constantly shifting due violent air current dirigible attempted succesfully use mooring mast back end blimp would swivel around around mooring mast additionally law dated airship cannot fly low urban area thus multiple obstacle faced architectural breakthrough destroyed hope building true purpose,1.0
15303,6,"Constructing anything is always a difficult taksk, but trying to construct the worlds tallest building and have dirigibles being able to dock there is even harder. The workers who were modifing the Empire State Building had nemerous obstacles that stood in their way when attempting to allow dirigibles to dock at the Empire State Building. The obstacle they could not controll was nature herself. The winds were said to be ""constantly shifting due to violent air currents,"" according to the excerpt wich made it difficult for dirigibles to dock there, and dangerous. Also another factor that was an obsticle for the constructors was the building itself. The structure of the building would have to be modified because the dirigible ""would add stress to the building's frame,"" so constructors wolud have to make the building support this tremendous stress. Another obsticle was safty because some dirigibles were filled with hydrogen which was extremely flamable and dangerous for the massive population on the ground. These are a few of the many obstacles faced when modifing the Empire State Building.",4,constructing anything always difficult taksk trying construct world tallest building dirigible able dock even harder worker modifing empire state building nemerous obstacle stood way attempting allow dirigible dock empire state building obstacle could controll nature wind said constantly shifting due violent air current according excerpt wich made difficult dirigible dock dangerous also another factor obsticle constructor building structure building would modified dirigible would add stress building frame constructor wolud make building support tremendous stress another obsticle safty dirigible filled hydrogen extremely flamable dangerous massive population ground many obstacle faced modifing empire state building,1.0
15304,6,"The Empire State Building was and is the tallest building to ever be built. To make it the tallest building Architects had to design the Mooring Mast. In building this mast there were many obstacles to overcome, but even with those obstacles it was still finished.The Mooring Mast was needed because without it the Empire State Building would not be the tallest in the world. To make the Mooring Mast work the builders had to overcome some obstacles. One of the main obstacles was to add on the Mast they would have to attach steal from the Mast all the way down to the foundation. Another was After designing the Mast they had to change the original plans for the building.",1,empire state building tallest building ever built make tallest building architect design mooring mast building mast many obstacle overcome even obstacle still finishedthe mooring mast needed without empire state building would tallest world make mooring mast work builder overcome obstacle one main obstacle add mast would attach steal mast way foundation another designing mast change original plan building,0.25
15305,6,"Builders faced many obstacles in attempting to allow Dirigibles to dock on the Empire State Building. Between @CAPS1, saftey, and nature, there was no way this idea could ever work. Although the idea was good it was very impracticle.     Saftey was a major problem with this idea. Most Dirigibles used hydrogen rather than helium which is more flammable. If the Dirigibles ever broke out into flames over New York City it would burn the whole place down and kill thousands.      Nature was another big problem. The winds on top of the Empire State Building were shifting all the time. The ship would swivel around the moorings mast. The Dirigibles usually moored in fields and used black lead weights to weigh them down. The weights dangling above peoples heads was very dangerous.     Building the mooring mast was very dangerous and impracticle. It never happened due to saftey and now serves as a tea and soda area for use of sight seers.",3,builder faced many obstacle attempting allow dirigible dock empire state building cap saftey nature way idea could ever work although idea good impracticle saftey major problem idea dirigible used hydrogen rather helium flammable dirigible ever broke flame new york city would burn whole place kill thousand nature another big problem wind top empire state building shifting time ship would swivel around mooring mast dirigible usually moored field used black lead weight weigh weight dangling people head dangerous building mooring mast dangerous impracticle never happened due saftey serf tea soda area use sight seer,0.75
15306,6,"On @DATE1, The Empire State Building was announced to reach the height of 1,250 feet. Al Smith, the architect of the building mentioned that the top would be more than ornamental. It was said that this amazing dream would come true for aviation pioneers. The building was going to have a mooring mast at its top for docking these new airships called dirigibles, otherwise known as blimps. This was thought out to be a great idea. Things didn't quite turn out as originally planned, and Fate struck. As fate struck, things should have been more apparent before it  was ever constructed. Resons being; Most blimbs from outside the states run on hydrogen rather than helium, and hydrogen is more flammable. Winds on top of the building were constantly shifting, causing the dirigible to swivel, and it would be a disaster for anything to happen to New York City and the pedestrians it holds. Another law was the law of how close airships can be to the building. Thus, still leaving the Empire State Building at 1,250 feet, but never completing the original goal.",3,date empire state building announced reach height foot al smith architect building mentioned top would ornamental said amazing dream would come true aviation pioneer building going mooring mast top docking new airship called dirigible otherwise known blimp thought great idea thing didnt quite turn originally planned fate struck fate struck thing apparent ever constructed resons blimbs outside state run hydrogen rather helium hydrogen flammable wind top building constantly shifting causing dirigible swivel would disaster anything happen new york city pedestrian hold another law law close airship building thus still leaving empire state building foot never completing original goal,0.75
15307,6,"The builders faced many obstacles when trying to build the empire state building. First of all for it to be a @NUM1 ft building it would have to have a very strong base to support it and they had to reinforce the base too to be able to mount the mooring mast on top. They also faced issues with the strong air currents that flowed above New York. None of the dirigibles were able to dock because of the high current. The mooring mast also placed stress on the frame. ""A thousand foot dirigible moored at the top of the building held by a single cable tether, would add stress to the buildings frame."" this proves proves how much difficulty the builders were going to have with the construction of the Empire state building.",3,builder faced many obstacle trying build empire state building first num ft building would strong base support reinforce base able mount mooring mast top also faced issue strong air current flowed new york none dirigible able dock high current mooring mast also placed stress frame thousand foot dirigible moored top building held single cable tether would add stress building frame prof prof much difficulty builder going construction empire state building,0.75
15308,6,"In the excerpt The Mooring Mast by Marcia Amidon Lüsted the builders of the Empire State Building faced obstacles in attempt to allow dirigibles to dock there. Dirigibles are enormous steel-framed ballons they can travel for long periods at time of seventy miles per hour. Thoogh dirigibles seemed great for attracting people by ways of travelin modernation, the builders faced a complex obstacle. There was no area of suitable landing for dirigibles. In attempting to allow dirigibles to dock there many thoughout changes in the building needed to be considered. The load being transported off the dirigible would add stress to the building frame, as would the wind pressure. To suit the buildings with accommodating the dirigible, the price for modifications to the building would cost @MONEY1. Many obstacles were scientifically proven why the dirigible could not dock at the Empire State Building. The issue of safety involving the hydrogen gasses being highly flammable were to much of a risk in the high populated are of New York. Also nature was a large obstacle that was faced due to the wind at such a tall altitude. The law implying that airships couldn't fly too low was a practical reason why the dirigibles could not dock at the building. ""One set of engineers here in New York is trying to dope out a practical, workable arrangement and the Government people in Washington are figuring on some safe way of mooring airships to this mast."" A quote by Al Smith. The obstacles involving the moderate transportation idea were too impractical in using the mooring mast for dirigibles on the empire state Building",3,excerpt mooring mast marcia amidon lüsted builder empire state building faced obstacle attempt allow dirigible dock dirigible enormous steelframed ballons travel long period time seventy mile per hour thoogh dirigible seemed great attracting people way travelin modernation builder faced complex obstacle area suitable landing dirigible attempting allow dirigible dock many thoughout change building needed considered load transported dirigible would add stress building frame would wind pressure suit building accommodating dirigible price modification building would cost money many obstacle scientifically proven dirigible could dock empire state building issue safety involving hydrogen gas highly flammable much risk high populated new york also nature large obstacle faced due wind tall altitude law implying airship couldnt fly low practical reason dirigible could dock building one set engineer new york trying dope practical workable arrangement government people washington figuring safe way mooring airship mast quote al smith obstacle involving moderate transportation idea impractical using mooring mast dirigible empire state building,0.75
15309,6,"The builders of the Empire State Building faced many obstacles in their efforts to make it possible for dirigibles to dock on the mast. One problem was safety. Some dirigibles were filled with hydrogen, which is, according to the article, ""highly flammable."" @CAPS1 a dirigible catch fire right over a very populated area would be dangerous. Nature was another factor. ""Violent air currents"" made it difficult to maneuver a dirigible and bring it close enough to the mast to dock. Yet even if these frustrating conditions were not extant, it would still have been impossible for a dirigible to moor on the mast, because it was illegal. A law prohibited ""airships [from] flying too low over urban areas,"" which included dirigibles. These obstacles were overlooked in the plans to create the Empire State Building.",4,builder empire state building faced many obstacle effort make possible dirigible dock mast one problem safety dirigible filled hydrogen according article highly flammable cap dirigible catch fire right populated area would dangerous nature another factor violent air current made difficult maneuver dirigible bring close enough mast dock yet even frustrating condition extant would still impossible dirigible moor mast illegal law prohibited airship flying low urban area included dirigible obstacle overlooked plan create empire state building,1.0
15310,6,"In ""The Mooring Mast"" by @ORGANIZATION2, it focuses on the obstacles the builders of the Empire State Building faced in attempting to allow dirigibles to dock there. Laws made it impossible for the original purpose of the mast, ""An existing law against airships flying too low over urban areas. This law made it illegal for a ship to ever tie up to the building or even approach the area..."". Some dirigibles did try, but due to wind and safety reasons the idea was dropped. The safety of all human beings took part in the construction, ""When the German dirigible Hindenburg was destroyed by fire...the owners of the Empire State Building realized how much worse that accident could have been if it had taken place above a densely populated area..."". When dealing with other countries you have to take into account that they may not use the safest things. Mother Nature can be a funny thing, ""The winds on top of the building were constely shifting..."". With the wind changing at a moment's notice it can be hard for a ship to land. When building something always be prepared for obstacles.",3,mooring mast organization focus obstacle builder empire state building faced attempting allow dirigible dock law made impossible original purpose mast existing law airship flying low urban area law made illegal ship ever tie building even approach area dirigible try due wind safety reason idea dropped safety human being took part construction german dirigible hindenburg destroyed firethe owner empire state building realized much worse accident could taken place densely populated area dealing country take account may use safest thing mother nature funny thing wind top building constely shifting wind changing moment notice hard ship land building something always prepared obstacle,0.75
15311,6,"The builders of the Empire State Building faced obstacles when trying to allow dirigibles to dock on it. The architects could not just drop a mooring mast on the top. If they did, the whole building's foundation would have to be changed. Nature was also a major reason to stop the project. The wind currant were always changing and the blimp would swirl around. Safety was the greatest reason to shut down the job. Hydrogen is very flammable and if the blimp, which would be over New York was to burst into flames many people would be killed. In conclusion, these obstacles are why the builder stopped and didn't complete the project for the Empire State Building.",3,builder empire state building faced obstacle trying allow dirigible dock architect could drop mooring mast top whole building foundation would changed nature also major reason stop project wind currant always changing blimp would swirl around safety greatest reason shut job hydrogen flammable blimp would new york burst flame many people would killed conclusion obstacle builder stopped didnt complete project empire state building,0.75
15312,6,"The Empire State Building faced numerous problems in allowing dirigibles to dock there. The most important reason was the safety of the people. Most dirigibles used hydrogen instead of helium to power their dirigibles and hydrogen is extremely flammable The death toll would be astronaumical over a dense population as downtown New York. Another obstacle faced in this creation was nature. The winds at the top of the Empire State Building were constantly shifting and the idea of a dirigible dangling high above pedestrians was not safe. The last reason that the dirigibles were not safe was the existing law in the U.S. At the time of the building of the Empire State Building, a law existed that prohibited airships from flying too low over urban areas. Therefore, the dirigible was to close to the ground and was not allowed to dock. The idea of dirigibles docking at the Empire State Building is a phenomenal idea, however, there are to many obstacles prohibiting it.",3,empire state building faced numerous problem allowing dirigible dock important reason safety people dirigible used hydrogen instead helium power dirigible hydrogen extremely flammable death toll would astronaumical dense population downtown new york another obstacle faced creation nature wind top empire state building constantly shifting idea dirigible dangling high pedestrian safe last reason dirigible safe existing law u time building empire state building law existed prohibited airship flying low urban area therefore dirigible close ground allowed dock idea dirigible docking empire state building phenomenal idea however many obstacle prohibiting,0.75
15313,6,"When the builders of the Empire State Building envisioned leading dirigibles moor at the top, there were some critical flaws. For one thing, a thousand foot dirigible moored to such a small focal point with the wind pressure and its own load would exert enormous pressure on the building's frame (p. @NUM1). This could potentially lead to the building's collapse is due to the strain. Another reason was at such high altitudes, the wind is quite violent and would sway the back of the dirigible over thousands of pedestrians below, which is neither ""... practical nor safe."" (p. @NUM2). If something went wrong, the dirigible could take out another building or worse: fall. A more practical, legal obstacle was a law against the presence of airships over cities. A dirigible mooring to a mast, even at that height, was illegal (p. @NUM3). Therefore, with so many obstacles it was deemed impractical to use the Empire State Building as a high-altitude dock.",4,builder empire state building envisioned leading dirigible moor top critical flaw one thing thousand foot dirigible moored small focal point wind pressure load would exert enormous pressure building frame p num could potentially lead building collapse due strain another reason high altitude wind quite violent would sway back dirigible thousand pedestrian neither practical safe p num something went wrong dirigible could take another building worse fall practical legal obstacle law presence airship city dirigible mooring mast even height illegal p num therefore many obstacle deemed impractical use empire state building highaltitude dock,1.0
15314,6,"There are many problems with trying to dock dirigibles to the Empire State Building. First, there was a German dirigible called the Hindenburg that caught fire due to the hydrogen. Having a dirigible go up in flames over dense New York would result in many lives lost. Second, the wind 1,250 feet in the air is very strong and unpredictable. There was no way to be sure that the dirigibles could even dock or be controlled once docked. Lastly, there is a law against airships flying too low over urban areas. It would almost certainly be against the law for a dirigible to be so close to a building with so many people in it. Since these problems all could result in deaths, the idea was thrown out.",3,many problem trying dock dirigible empire state building first german dirigible called hindenburg caught fire due hydrogen dirigible go flame dense new york would result many life lost second wind foot air strong unpredictable way sure dirigible could even dock controlled docked lastly law airship flying low urban area would almost certainly law dirigible close building many people since problem could result death idea thrown,0.75
15315,6,"The builders of the @ORGANIZATION1 many obstacles in attempting to allow dirigibles to dock there. In the beginning preparation., The builders thought it would be a great idea to let dirigibles (also known as blimps) to dock there. They didn't take into account the obstacles and struggles that they would soon face. The builder's didn't take into account the wind pressure and what the stress of the blimp's load would do to the building. ""The stress of the dirigible's load and the wind pressure would have to be transmitted all the way to the building's Foundation, which was nearly eleven hundered feet below."" This was a huge problem the architects and over @MONEY1 worth of modifications had to be made to the building's framework. ""Safety was also another big issue."" Most dirigibles from outside of the United States used hydrogen rather than helium, and hydrogen is highly flammable. If a fire had broken out over a highly populated area such as downtown New York, the results could have been disastrous. The winds also were problem. Even if the blimp was tied down to the mooring mast, the back of the ship would swing around and could result in a dangerous accident. There was also laws against low flying ships. The architects For the Empire State Building should have thought it through.",4,builder organization many obstacle attempting allow dirigible dock beginning preparation builder thought would great idea let dirigible also known blimp dock didnt take account obstacle struggle would soon face builder didnt take account wind pressure stress blimp load would building stress dirigible load wind pressure would transmitted way building foundation nearly eleven hundered foot huge problem architect money worth modification made building framework safety also another big issue dirigible outside united state used hydrogen rather helium hydrogen highly flammable fire broken highly populated area downtown new york result could disastrous wind also problem even blimp tied mooring mast back ship would swing around could result dangerous accident also law low flying ship architect empire state building thought,1.0
15316,6,"In order for the dirigibles to dock on the Empire State Building the builders had to fulfill many expectations and make sure everything was right, but while doing that they faced many obstacles. The one obstacle to their expanded use in New York City was the lack of a suitable landing area. Another obstacle the builders faced was most dirigibles from outside of the U.S. used hydrogen instead of helium. Hydrogen is highly flameable. They realized how much worse it could be especially with a more populated area like downtown New York. The greatest obstacle to the successful use of the mooring mast was nature itself. The winds were constantly shifting due to violent air currents. With all of These obstacles the builders realized that this would not work.",3,order dirigible dock empire state building builder fulfill many expectation make sure everything right faced many obstacle one obstacle expanded use new york city lack suitable landing area another obstacle builder faced dirigible outside u used hydrogen instead helium hydrogen highly flameable realized much worse could especially populated area like downtown new york greatest obstacle successful use mooring mast nature wind constantly shifting due violent air current obstacle builder realized would work,0.75
15317,6,"The empire State building builders faced a couple of Problems of docking dirigibles to the mooring mast. Some, I don't even know, @CAPS5 I'll just buildup from here & @CAPS1 what @NUM1. The dirigible. Now I never learned about the @CAPS2 of a zeppelin, but I do know one thing. Do @CAPS7 get out from the front, or sides? I @NUM2. The mast itself. This thing was a failure from the @CAPS3. (don't question why I chose Something else for one of the multi-@CAPS4 questions). The reason why is that @CAPS5 many things could go wrong. This thing can @ORGANIZATION1, & @CAPS6 fall off unless @CAPS7 do something really special for forging a building this high.Overall, it's been a long while, anyways these problems, & Several others that I forgot to mention for obvious reasons are @CAPS6 the reason why we don't use  zeppelins as much anymore...",1,empire state building builder faced couple problem docking dirigible mooring mast even know cap ill buildup cap num dirigible never learned cap zeppelin know one thing cap get front side num mast thing failure cap question chose something else one multicaps question reason cap many thing could go wrong thing organization cap fall unless cap something really special forging building highoverall long anyways problem several others forgot mention obvious reason cap reason use zeppelin much anymore,0.25
15318,6,"In the article ""The Mooring Mast,"" Marcia Amidon @CAPS1 describes how safety, laws, and nature are the three main obstacles builders of the Empire State Building faced in attempting to allow dirigibles to dock there. Safety was the greatest reason that dirigibles could not be docked in @ORGANIZATION2. The biggest safety hazard was that many countries outside of the @LOCATION2 use hydrogen in their dirigibles instead of helium. A German dirigible had recently been destroyed in a fire in New Jersey because, ""hydrogen is highly flammable"" (@CAPS1, @NUM1). The builders of the Empire State building realized that the accident would have been far worse if it had occurred, ""above a densely populated area such as downtown New York"" (@CAPS1 @NUM1) and by docking dirigibles there, they run the risk that it could happen. Nature was another big obstacle that hindered the success of a mooring mast. Violent air currents at the top of the Empire State Building were always causing winds to change, so because only the front of the dirigibles was tethered to the mooring mast, ""the back of the ship would swivel around"" (@CAPS1, @NUM1). They could not use lead weights to weigh down the back like they used in open fields because having weights hanging above pedestrians on the street, ""was neither practical nor safe"" (@CAPS1, @NUM1). Nature was a major obstacle because it could not be changed and there was no easy way to fix the issues it caused. The last obstacle was an existing law which prevented airships from, ""flying too low over urban areas"" (@CAPS1, @NUM5). This law made it illegal for the ship to both approach the area and tie up to the building, which was a huge obstacle that was impossible to get around. The obstacles of safety, laws, and nature that the builders of the Empire State Building faced made it impossible to dock dirigibles to the moore mast on the building.",4,article mooring mast marcia amidon cap describes safety law nature three main obstacle builder empire state building faced attempting allow dirigible dock safety greatest reason dirigible could docked organization biggest safety hazard many country outside location use hydrogen dirigible instead helium german dirigible recently destroyed fire new jersey hydrogen highly flammable cap num builder empire state building realized accident would far worse occurred densely populated area downtown new york cap num docking dirigible run risk could happen nature another big obstacle hindered success mooring mast violent air current top empire state building always causing wind change front dirigible tethered mooring mast back ship would swivel around cap num could use lead weight weigh back like used open field weight hanging pedestrian street neither practical safe cap num nature major obstacle could changed easy way fix issue caused last obstacle existing law prevented airship flying low urban area cap num law made illegal ship approach area tie building huge obstacle impossible get around obstacle safety law nature builder empire state building faced made impossible dock dirigible moore mast building,1.0
15319,6,The building had a steel framed body up to @NUM1 floors the glass windows to the 102nd floor. They had to also had to upgrade the building because the stress that gets put on from the blimps.,1,building steel framed body num floor glass window nd floor also upgrade building stress get put blimp,0.25
15320,6,"In the excerpt The Mooring Mast by @ORGANIZATION2, the builders of the Empire State Building are faced with several obstacles on they attempt to allow dirigibles to dock there. The first obstacle they encountered was designing a mooring mast that could with hold the stress of the dirigible's load. In stanza @NUM1 the author writes, ""A thousand-foot dirigible moored at the top of the building, held by a single cable tether, would add stress to the buildings frame."" @CAPS1, the steel frame of the Empire state building would have to be modified and strengthened to ameliorate this problem. Next, the greatest obstacle they faced was the strong winds on top of the building. In stanza @NUM2, it say, ""Even if the dirigible were tethered to the mooring mast, the back of the ship would swivel around and around the mooring mast."" This arrived as a huge problem as the architects could not weigh down the back of the ship because it could endanger pedestrians. Lastly, in stanza @NUM3 it states there is ""an existing law against airships flying too low over urban areas."" @CAPS1, it would be illegal for the dirigibles to tie up to the empire state building or even come close to the area. Due to these three obstacles the plan of using a mooring mast became an idea of the past.",4,excerpt mooring mast organization builder empire state building faced several obstacle attempt allow dirigible dock first obstacle encountered designing mooring mast could hold stress dirigible load stanza num author writes thousandfoot dirigible moored top building held single cable tether would add stress building frame cap steel frame empire state building would modified strengthened ameliorate problem next greatest obstacle faced strong wind top building stanza num say even dirigible tethered mooring mast back ship would swivel around around mooring mast arrived huge problem architect could weigh back ship could endanger pedestrian lastly stanza num state existing law airship flying low urban area cap would illegal dirigible tie empire state building even come close area due three obstacle plan using mooring mast became idea past,1.0
15321,6,"The builders of the Empire State Building faced lots of obstacles in attempting to allow dirigibles to dock there. The first problem or obsacle they faced was putting a mooring mast on top of the building. They could not just drop a mooring mast on top, because it would cause stress towards the building that would spread to the foundation. The building's steel frame would have to be modified for the building to be able to withstand the mooring mast alone. Then the builders noticed that a great amount of dirigibles, from outside of the United States, were filled with hydrogen and not helium. The problem was that hydrogen is highly flammable. This was shown in Lakehurst, New Jersey where a German dirigible got into an accident and was destroyed by fire, on May 6, 1937. The builders went back and thought about how New York is a highly populated place and what kind of bad effect it would have made on the civilians. The greatest obstacle that the builders faced was the nature of it. There were strong winds with a mooring mast would be so the dirigibles would be force to swivel and move in every direction. When the air crafts were moored in open fields they were weighed down with lead weights, but on the Empire State building they would be dangling high above civilians and pedestrians on the street which caused great a harm for the public.",4,builder empire state building faced lot obstacle attempting allow dirigible dock first problem obsacle faced putting mooring mast top building could drop mooring mast top would cause stress towards building would spread foundation building steel frame would modified building able withstand mooring mast alone builder noticed great amount dirigible outside united state filled hydrogen helium problem hydrogen highly flammable shown lakehurst new jersey german dirigible got accident destroyed fire may builder went back thought new york highly populated place kind bad effect would made civilian greatest obstacle builder faced nature strong wind mooring mast would dirigible would force swivel move every direction air craft moored open field weighed lead weight empire state building would dangling high civilian pedestrian street caused great harm public,1.0
15322,6,"The excerpt of The Mooring Mast by Marcia Amidon Lüsted reveals that the architects of the Empire State faced a number of obstacles. Not only was the construction of the building now competive, but its expectations were unrealistic. The idea for such a masterpiece of a building held a number of potential problems that its architects not very competitive. As the work-in-progress of the Chrysler building grew, the Empire State Building strived to be taller. In order to achieve greater heights, its architects suggested and addition of a mooring mast, to not only make the building the tallest, but to add to its purpose. The addition of a mooring mast would require a lot of planning, though. If a giant steel framed balloon were to dock at the top of the building as is, it could dangerously shake the foundation of the building, so the frame of the building had to be rebuilt much stronger. Also, the architects didn't realized the danger of docking dirigibles. Dirigibles, or blimps, were fueled by hydrogen, which is very flammable, and proved a threat to the thousands of people living below.",2,excerpt mooring mast marcia amidon lüsted reveals architect empire state faced number obstacle construction building competive expectation unrealistic idea masterpiece building held number potential problem architect competitive workinprogress chrysler building grew empire state building strived taller order achieve greater height architect suggested addition mooring mast make building tallest add purpose addition mooring mast would require lot planning though giant steel framed balloon dock top building could dangerously shake foundation building frame building rebuilt much stronger also architect didnt realized danger docking dirigible dirigible blimp fueled hydrogen flammable proved threat thousand people living,0.5
15323,6,"In the excerpt The Mooring Mast by @ORGANIZATION1, the builders of the Empire State Building faced obsticles attempting to allow dirigibles also known as blimps to dock there. some of these obstacles faced by the builders were that the architecs could not drop a mooring mast on the flat roof of the Empire State Building. Attaching a thousand-foot dirigible to the top of the building's frame ""would add stress to the building's frame."" @CAPS1 in paragraph @NUM1. ""The stress of the dirigible's load and the wind pressure would have to be transmitted all the way to the building's foundation, which was nearly @NUM2 feet below"". Also it was very unsafe allowing the highly flamable dirigible to coast over a highly populated area. Lastly the article states ""the greatest obsticle to the successful use of the mooring mast was nature itself."" The ship would ""swivel"" around the mooring mast. Dirigibles should be landing in open fields, where they could not dangle above pedestrians.",3,excerpt mooring mast organization builder empire state building faced obsticles attempting allow dirigible also known blimp dock obstacle faced builder architecs could drop mooring mast flat roof empire state building attaching thousandfoot dirigible top building frame would add stress building frame cap paragraph num stress dirigible load wind pressure would transmitted way building foundation nearly num foot also unsafe allowing highly flamable dirigible coast highly populated area lastly article state greatest obsticle successful use mooring mast nature ship would swivel around mooring mast dirigible landing open field could dangle pedestrian,0.75
15324,6,There were plenty of obstacles the builder faced it trying to allow the dirigibles to dock here are some. First having something this big land on a @NUM1 foot building would add lots of stress to the buildings frame. All of this stress have to be distributed throughout the eleven hundred foot building which was unthoughtof. In order to make the building suitable for all this weight it would cost over sixty thousand dollars and that was alot concidering every thing elsethat they were doing. Those were @CAPS1 a few obstacles they had trying to allow dirigibles to dock on top of the empire state building.,2,plenty obstacle builder faced trying allow dirigible dock first something big land num foot building would add lot stress building frame stress distributed throughout eleven hundred foot building unthoughtof order make building suitable weight would cost sixty thousand dollar alot concidering every thing elsethat cap obstacle trying allow dirigible dock top empire state building,0.5
15325,6,"The builders of the Empire State building ran into some obstacles when attempting to allow dirigibles to dock there.  Because of all the modifications they would need to make in order to have a mooring mast would cost over sixty thousand dollars.  It was such an expensive modification because they ""could not simply drop a mooring mast on the top of the"" flat roof on the Empire State Building.  The stress a thousand-foot dirigible would put on the building's frame would be too much, this was their obstacle.  The builders needed to strengthen and modify the steel frame of the Empire State Building in order to hold the dirigibles as desired.",2,builder empire state building ran obstacle attempting allow dirigible dock modification would need make order mooring mast would cost sixty thousand dollar expensive modification could simply drop mooring mast top flat roof empire state building stress thousandfoot dirigible would put building frame would much obstacle builder needed strengthen modify steel frame empire state building order hold dirigible desired,0.5
